1602,germ,細菌
1603,revenue,収入
1604,spouse,配偶者
1605,epidemic,流行
1606,mortality,死亡
1607,syndrome,症候群
1608,retail,小売り
1609,dose,量
1610,beverage,飲み物
1611,Metabolism,新陳代謝
1612,hybrid,交配種
1027,harvest,収穫
1028,ingredient,材料
1029,hypothesis,仮説
1030,voyage,航海
1031,editor,編集者
1032,option,選択の自由
1033,hemisphere,半球
1034,mechanism,仕組み
1035,anthropologist,人類学者
1036,tragedy,悲劇
1037,antibiotic,抗生物質
1038,fare,運賃
1039,debt,借金
1040,curriculum,教育課程
1041,component,構成要素
1042,wheat,小麦
1043,usage,語法
1044,castle,城
1045,famine,飢饉
1046,extinction,絶滅
1047,purse,財布
1048,folk,民族
1049,explosion,爆発
1050,portion,部分
1051,organism,生物
1052,merchant,商人
1053,myth,神話
1054,incident,出来事
1055,wildlife,野生生物
1056,congress,議会
1111,concept,概念
1613,scent,香り
1614,inflammation,炎症
1615,pill,薬
1937,thesis,論文
1938,digit,桁
1939,agenda,課題
1940,onset,発症
1941,peasant,小作農
1942,ultraviolet,紫外
1616,grave,重大な
1617,fertile,肥えた
1618,hostile,反感を持つ
1619,indispensable,不可欠な
1620,oriented,志向の
1621,splendid,すばらしい
1622,competent,有能な
1623,supreme,最高の
1624,straightforward,わかりやすい
1625,sacred,聖
1626,bold,大胆な
1627,uneasy,不安な
1628,neat,きちんとした
1629,shallow,浅い
1630,fake,偽物の
1631,superficial,表面的な
1632,absurd,ばかげた
1633,fragile,壊れやすい
1634,respectable,ちゃんとした
1635,magnificent,すばらしい
1636,infinite,無限の
1637,comprehensive,包括的な
1638,steep,険しい
1639,gross,総
1640,subsequent,次に起こる
1641,sincere,心からの
1642,toxic,有毒な
1643,neutral,中立の
1644,diligent,勤勉な
1645,sore,痛い
1646,contaminated,汚染された
1647,ambiguous,あいまいな
1648,oral,口述の
1649,restless,落ち着かない
1650,rotten,腐った
1651,vigorous,精力的な
1652,immense,莫大な
1653,metropolitan,大都市の
1654,punctual,時間をきっちり守る
1655,solitary,孤独な
1656,collective,集団
1657,diplomatic,外交の
1658,nasty,不快な
1659,helpless,無力な
1660,explicit,明確な、はっきりした
1661,bankrupt,破産した
1662,eternal,永遠の
1663,sole,唯一の
1664,sour,すっぱい
1665,notable,注目すべき
1666,affluent,裕福な
1667,naked,裸の
1668,vocal,発声
1669,feminine,女性の
1670,vacant,空いている
1671,exotic,外来の
1672,rigid,厳格な
1673,humid,蒸し暑い
1674,outstanding,傑出した
1675,addicted,中毒である
1676,vulnerable,受けやすい
1677,spontaneous,自然に起こる
1678,greedy,貪欲な
1679,trivial,ささいな
1680,per capita,一人当たりの
1681,inherent,元から伴う
1682,promising,前途有望な
1683,physiological,生理的な
1684,clinical,臨床
1685,chronic,慢性の
1686,geological,地質学的な
1687,countless,無数の
1688,innate,先天的な
1689,alert,用心する
1690,autonomous,自動運転
1691,simultaneously,同時に
1692,utterly,まったく
1693,drastically,劇的に
1694,necessarily,必ずしも
1695,thereby,そうすることで
